T_AmpSpecial_V6,T_Area_V6,T_AmpSpecial_V5,T_AmpSpecial_aVR,T_Area_aVR,T+_Amp_V5,T_Area_I,T+_Amp_II,T_Area_II,T_Area_V5,T_AmpSpecial_I,QRS_Balance_II,T_AmpSpecial_II,T+_Dur_V5,T_Area_V4,T_AmpSpecial_V4,R_AxisFrontal_Global,ST_Amp18_aVR,QRS_Area_II,QRS_Area_V1,ST_Amp18_V5,ST_AmpMax_V6,T+_Dur_I,T-_Dur_aVR,QRS_Balance_aVR,S_Dur_V2,T+_Dur_V6,R_Amp_II,QRS_Dur_Global,ST_Amp116_V6,R_Area_V2,QRS_Area_V6,Q_Area_III,QRS_Balance_aVF,ST_Amp18_I,QRS_Area_aVR,T+_Amp_V4,QRS_Area_V5,S_Area_V2,T_Dur_V6,ST_Amp116_I,S_Area_V1,ST_Amp116_aVR,ST_AmpMax_I,ST_AmpMin_V6,QRS_Balance_V5,T+_Dur_V4,Q_Area_aVF,R_Area_V6,S_Amp_V2
-0.0807126874585529,0.3159849583921975,-0.2413958192050979,-0.375647100286856,-0.5394789498919449,-0.13111158637551,0.8963647385327388,-0.1473365632417373,0.0657841571352051,0.0481905027077144,0.9668371164498992,0.3324642994747823,0.1198710396542057,1.167931262853671,-0.258259914315482,-0.4159186199760059,0.0251931505830669,-0.1119580051349554,0.1409609601083026,0.3519870962561646,0.1516854558829818,0.4447376294288756,1.164943863705336,1.133801424331857,-0.4725314401747531,-0.9381495185677046,1.1777092257560424,-0.006365015040138,-1.259386899313491,0.6268012690911837,-0.36810673116155,-0.4863727104307511,-0.3269369910996841,0.1750151373088884,0.2044356550940172,-0.046592364846877,-0.1057287550797426,-0.3465132217153864,-0.4678657234453488,1.299123180491565,0.3092431276194167,-0.2961963582505688,-0.3427992078667127,0.0859471147563788,0.7577289082686312,-0.407527168789037,1.1597452884398105,-0.2178330467265839,-0.7565454748556133,0.2074566011818099
2.0647206368279627,2.1276629297481264,1.895262794115453,-2.6300585826683203,-1.8264901948800727,-0.101789069425084,1.309188094490947,-0.1272945829356504,1.9712032157249075,2.092776301363167,1.2995126813716604,1.2353178856861589,2.810371536841694,0.2531433705342851,2.323779143294576,2.1387369722697067,1.7290132960057276,-1.083487622903034,0.834365196404767,0.2963486438807138,1.4539351369163869,1.6282887811956208,0.2593265501976834,0.177869340092682,0.1651151487328324,-0.1685573042331378,0.3182598044985996,2.0075236217913233,-0.0459298441568364,0.8947747247083673,1.4446377519106244,0.0523209826866082,-0.2703003387346413,1.8643860955650953,1.0388622257871527,0.1874946140530334,-0.0592339872234095,0.2249929632572521,0.5027979843464362,0.0889134062181266,0.9535614537335186,-0.0079381330234746,-1.0673144560137902,1.1325820264278297,-0.2907968426054899,0.2318250687242684,0.1008644427461197,-0.1708047525540922,0.4851840982384713,-0.8061611944868351
0.9296021743938228,0.7731654536541253,0.8606195466741953,-1.547231020264625,-1.5996177012042547,-0.1206035171611935,0.5132944172381853,-0.1321926230104547,2.369953164409905,0.5088974814257263,0.5010913255594338,1.585322800164578,1.719843228810079,0.5303518227522809,0.3675696743430531,0.7661508320292136,1.3586176122181923,-1.083487622903034,1.0699761428928265,0.0285422264468772,-0.0225592197482484,0.2323053714194598,0.5337560391393963,0.4675457292560683,-0.7307005469031902,0.5104946495914799,0.5786990230614611,1.5795722864646378,-0.3768726773813786,0.2695033282682721,-0.1452902217839286,0.2544699561863185,-0.2246256190854133,1.7354407458751857,0.4058489652613258,-0.224858602624501,-0.090509244738281,0.250433620139977,0.6811184871452838,0.4556436408464413,0.2018567399337331,0.1646375149743253,-0.5926320520553602,0.3385831279184531,0.4858888987827479,0.5792681554798286,0.4217374262896624,-0.15064976933731,0.0791385278367057,-0.9187853940055736
0.3234132572823973,0.2989409487004152,0.0377172428953344,-0.6774187160387055,-0.7733536810268931,-0.1272085892387639,1.2967909967144242,-0.1487859832638732,0.0746172256187334,0.2014947214880184,1.0777289714238196,1.0603154284469494,-0.3418124776146532,0.5026309775304814,0.059246921020714,-0.208082232810253,1.333924566632357,-0.93273302704247,0.4217408445241243,0.0174145359717871,0.3351009039158557,0.3688689658540842,0.506313090245225,0.4385780903397297,-0.0028502941989218,0.1030634772967092,0.5526551012051749,1.5292250705438513,-0.2665583996398645,0.5374767838854558,-0.0489881711207193,0.13229200517001,-0.3123210808119311,1.499975324702307,1.254662200966412,0.2073019738061027,-0.0992061077905448,-0.0176018720173017,0.8121176914667673,0.4189706173836098,1.254243339253433,0.2016180109738538,-0.9673813183383312,1.4032634691014805,0.3888031811092182,0.1406924558047771,0.3896501279353081,-0.1909597357708743,0.1163904150295283,-1.7207239713016504
0.1748375423041067,-0.1000893958483726,-0.0344671697168463,-0.4644034578609294,-0.315407351199779,-0.13111158637551,1.1232316278431056,-0.1507352032936423,-0.5626255721215311,-0.1948721446848917,1.7282945206041525,-0.0075972935695908,-0.2303716286187217,0.8075602749702766,-0.0653941920244869,-0.1214837381578559,-0.8390634449211811,0.3905573144002576,-0.1141825000782486,-0.0871857544940604,-0.2885116193959157,-0.5870761951882868,0.8081855280811091,0.7572221184194547,-1.49276598242689,0.0577933470417347,0.2661719607860273,0.1522287151103397,0.0643844335846775,-0.3379031711306774,-0.2869108845239422,-0.0776319288489197,-0.3269369910996841,-1.4115732958321734,-0.155230970204748,-1.265645324194872,-0.1016590691642602,-0.3910343712601547,-0.0748681104808983,0.0155673592924637,-0.2062115332718647,0.3229898952799986,0.3817160402803646,-0.3651886230330395,-0.6597225697649028,-0.7350349964684585,0.742610409833205,-0.2178330467265839,0.3821205436716623,0.1409676159237596
0.5789634870450571,0.2538244524574616,0.3408917758664937,-0.5087816366479662,-0.3966333057256893,-0.1272085892387639,0.2132846510463342,-0.1426884231707495,0.499866379754316,0.0132403181153137,0.6119831805333542,0.7600271211387603,1.05119813483449,0.9184436558574748,-0.3750289570630913,-0.0002458456445001,0.4449749255422732,0.3068047611443887,0.2972210696962383,0.5218698375092077,-0.2426577573876971,-0.2229066100292883,0.9179573236577944,0.8730926740848093,-0.6716015947605359,-0.3043676949980614,0.9433139290494672,0.7438085021795814,-0.9284440660889488,0.019394769692234,0.7591937442489582,-0.3608626334776343,-0.3269369910996841,0.5599824131947054,-0.083297645144995,-0.0844064152845549,-0.1030527972175076,-0.337427272828699,-0.3749543935080852,0.9690659693260818,-0.2062115332718647,-0.3075749724042699,0.3817160402803646,-0.0945071803593885,0.2917174634356884,-0.2053266838739159,0.870959603250622,-0.2178330467265839,-0.6162300330959818,-0.0584993398503914
0.5551913726485306,0.4112308949050991,0.4371376593494014,-0.7217968948257423,-0.5576847672856835,-0.1242563221737893,0.9496722589717868,-0.1458871432196013,0.0556892217254583,0.2364449060804193,1.0407650197658462,1.0503721070129033,0.3507127982886352,0.4194684418650826,-0.2864681662151854,-0.0175655445749795,0.2968166520272592,-0.3464651542513882,0.7660013984600451,-0.0130011513267925,0.115002366276407,0.3688689658540842,0.4239842435627111,0.3516751735907138,-1.1568350965633816,0.4652245193365054,0.4745233356363165,0.9024022323300588,-0.5975012328644067,0.358827813474,-0.5418280774559667,0.1267384619419962,-0.3269369910996841,0.7674162366089079,0.6935822655003381,-0.7218432655196957,-0.1011015779429612,0.3149438572354576,-0.1850921105928074,0.3089515469951154,0.2018567399337331,0.1523106829744824,0.0319500584162582,0.6994917181499878,0.5635574729215717,0.5507892139424876,0.2933882328722453,-0.2178330467265839,-0.0599351843498318,0.299727029703186
-0.4551234892038452,-0.2815579696255853,-0.3857646444294595,0.1391397736427695,-0.1039397799340474,-0.1294102799312873,-0.0780471467019508,-0.1460870632226545,0.2777778007398871,-0.0177382545915871,-0.4008290948951185,-1.5508007801335295,-0.771655752313246,0.0313766087598885,-0.1172186548169651,-0.7796322975160734,-1.6045478580820864,-1.5860029424382471,-1.8000825886793357,-0.1101829814759133,0.7386148895881783,0.3688689658540842,0.039782959044313,-0.053871771238027,1.1200297965115091,0.601034910101429,0.1099084296483104,-0.7565385322598572,0.6159558222922478,-0.8559851853238991,-0.5682639345007693,-0.7829319188066995,2.813656731981237,-1.5760253360164058,0.7655155905600912,1.3561288394841249,-0.0992061077905448,-0.7517465420616453,0.2956230312565129,-0.204470781484525,-0.420984308643232,0.275579002972911,-0.3427992078667127,0.7897188657078714,-1.0480654404590215,-0.3249382383307481,-0.1558339440887143,0.1819074537395953,-0.5727694980376888,0.0486971874023835
0.9890324603851391,1.2022734623648823,0.5333835428323092,-1.547231020264625,-1.836293327322855,-0.1208537092853439,1.2298466687212015,-0.1363409630738093,2.057010166707755,0.8107399847237341,1.0038010681078728,0.7023558568212934,1.2899999541114862,0.8630019654138757,0.651620210914485,0.4024371544891461,0.8153706093298081,-1.016485580298339,0.7110662036830366,-0.0270962259285735,0.5551994415553045,0.8240809473028324,0.8630714258694517,0.815157396252132,-0.2610194009273589,0.2388738680616328,0.8912260853368948,0.6204578231736543,-0.8181297883474348,1.0555587980786776,-0.2623633029823398,0.3433266478345426,-0.2629923835907648,0.8141355662067012,0.6935822655003381,-0.4841549484828634,-0.0913454815702295,0.3322071601201638,0.2263723505579313,0.8957199224004189,0.846175066047835,0.279371874357478,-1.0673144560137902,0.6994917181499878,1.4179117884486332,0.079462731499494,0.8067850065419135,-0.1136989667732094,0.2206956991694312,-0.3828027577416983
0.9296021743938228,1.1571569661219288,0.8606195466741953,-0.8549314311868523,-0.7985617358797618,-0.1162001357761466,0.6595801710011537,-0.1412390031486136,0.7762152365961339,1.081603915314841,0.5750192288753807,0.4577501495437618,0.8203563762000606,0.5580726679740805,0.6817964803885861,0.6795523373768166,0.6425192902289585,-0.5977228140189947,0.4937669887873137,-0.085702062430715,0.7844687515963968,0.9758182744524152,0.5611989880335676,0.496513368172407,-0.170815737130676,0.5557647798464544,0.6047429449177473,0.1522287151103397,-0.7078155106059207,0.8947747247083673,-0.4360846492767566,-0.0476427954176439,-0.3269369910996841,0.5394259081716763,0.621648940440585,-0.0393896885730336,-0.0869970500440976,-0.0403167442340204,0.3435214187396986,0.4923166643092728,0.6314022906764677,0.3685043518948031,-0.4677156299610364,0.609264570592104,1.14607177896275,0.1335727204204419,0.4538247246440166,-0.2178330467265839,-0.2461946203139444,-0.27017855822296
0.6978240590276895,0.5636243933257419,0.6007556612703445,-0.2513881996831533,-0.4708570227924691,-0.1235557842261682,0.0744371559492791,-0.142438523166933,0.7800008373747891,0.5859467520044283,0.2053797122956461,0.2449630708551775,1.0909984380473228,1.0016061915228736,0.2881929655090041,0.2595496383126909,1.3833106578040282,0.3905573144002576,0.5975334678105522,0.1138545200892351,-0.0684130817564669,-0.3594702044639128,1.000286170340308,0.9599955908338252,0.5445926309119808,0.872655691631276,1.0214456946183257,0.0540516440648058,-0.1562441218983505,-0.0699297155134938,-0.6872252912023807,-0.0154322446951627,-0.2410685181591354,0.8047917002871425,-0.2847109553123035,0.2469166933122412,-0.0973106376381283,-0.2756428203992245,0.1802052300922105,1.079085039714576,-0.2062115332718647,-0.0183685293310338,0.3817160402803646,-0.5275974886372301,0.097546028088629,-0.4146469041733722,0.9672214983136848,-0.0935439835564273,-0.1928002486708989,-0.1969049826324555
0.5789634870450571,0.0773688227072439,0.4371376593494014,-0.3312689214998194,-0.1557563371316108,-0.1262078207421623,0.1649359697178953,-0.1441378431928855,0.1175207011101572,0.0045027719672134,0.5380552772174073,0.4199655280943871,0.8203563762000606,0.7798394297484771,-0.4891739763781701,0.0214037780185991,0.8647567005014793,0.3068047611443887,0.1360778316836796,0.2332917311885362,-0.2885116193959157,-0.4353388680387042,0.7807425791869379,0.7282544795031161,0.087353369597761,-0.0327469134682142,0.8130943197680365,0.2881661980964631,-1.1490726215719769,0.019394769692234,-0.3530005271359486,-0.4075123965929521,-0.3269369910996841,0.7038779483559089,-0.083297645144995,0.2955347581606842,-0.1027740516068581,-0.217492747524425,-0.0188904769162116,0.7857008520119245,0.0085612420995025,-0.1131903139452096,0.3817160402803646,-0.2749614754751558,0.0004603104150992,-0.2551648315642627,0.0527334952145883,-0.2178330467265839,-0.6224386809614523,-0.1969049826324555
0.0619199989206059,0.104438720453016,0.0617787137660613,-0.375647100286856,-0.356020328462734,-0.1277089734870647,0.131463805721284,-0.142438523166933,0.5175325167213729,-0.0391849587732876,-0.0385823686469786,0.2549063922892235,0.2790722525055364,0.197701680090686,-0.1631390648862497,-0.0998341144947567,0.963528882844822,-1.016485580298339,0.3301821865624433,0.6583695073369804,0.1975393178912003,0.4447376294288756,0.2044406524093408,0.1199340622600047,0.4201737842958666,0.0577933470417347,0.2661719607860273,0.5449369992924744,0.0643844335846775,0.2695033282682721,0.6685565200953497,-0.2908879888046578,-0.3269369910996841,0.5861452377694697,0.6935822655003381,0.1262718657253644,-0.0994848534011942,-0.1066441711068385,-0.2283737860294208,0.0155673592924637,0.9535614537335186,-0.3151607151734038,-0.9673813183383312,0.6994917181499878,-0.3684654167443137,-0.3106987675620776,0.0366898460374112,-0.2178330467265839,-0.3442912565883771,0.1545367965886679
1.2208105757512724,1.1661802653705196,1.3562858466111698,-0.9436877887609256,-1.0212328870801015,-0.1137482529594728,0.2504759443759025,-0.1377903830959453,1.5838100693758754,1.3095744375425469,0.3901994705855134,0.3523509423428743,1.2103993476858208,0.6412352036394792,1.1416565869395645,1.337700896735034,1.7537063415915632,-0.5977228140189947,0.4461564866472393,1.0025860660331027,0.2892470419076373,0.3081740349942511,0.6435278347160814,0.583416284921423,1.0298261327148264,-0.6212586067828829,0.6828747104866056,0.6330446271538509,0.3953272668092196,0.1980437401036898,0.683662724120951,-0.0587498818736719,-0.2703003387346413,1.0963203169773728,0.2763689801537703,0.4990103628967602,-0.0804186536327699,0.4694049883091438,-0.6427236922092673,0.6023357346977671,0.3092431276194167,-0.811078648705543,-0.4677156299610364,0.1761742623142624,-0.1937111249319602,0.1762911327264534,0.5500866197070794,-0.2178330467265839,0.0108434013165308,0.961903046150708
1.0781778893721137,1.1621699101489236,1.1156711379039008,-2.0708935299516575,-1.330731782773656,-0.1066928350584317,0.883967640756216,-0.1319427230066381,1.5055743199503375,1.3723259053334484,0.7228750355072745,1.8875997717595765,1.170599044472988,-0.0240650816837105,1.2138172313341544,0.9956368428580658,1.5561619769048778,-2.406777964345762,1.1725218398099089,-0.0308054560869368,2.0408645706215833,2.0076320990695775,-0.0151029387440294,-0.1118070490707043,-0.4165429591975017,0.1030634772967092,0.0578205859357381,2.1082180536328963,-0.3768726773813786,1.0555587980786776,-0.107524711719925,0.2333664919198651,-0.310494092025962,2.245615825083089,1.6718754863129797,-0.1510311708176064,-0.0703838116493887,0.4566846598677814,0.4889478482067198,-0.2778168284101879,1.4690161146248,0.2518735568193669,-1.8168129885797324,1.9265809249372057,0.5635574729215717,0.4682002834841987,-0.2200085407974228,-0.2178330467265839,0.1772351641111383,-0.7803797512235096
0.7572543450190058,0.4302800822076796,0.8365580758034684,-0.9436877887609256,-0.4064364381684713,-0.1203533250370431,0.4066793763600893,-0.1407392031409805,0.3269906108624026,0.302373663379721,0.8633380518075736,0.7799137640068522,1.2501996508986537,0.2531433705342851,-0.0817943384778027,0.6579027137137173,1.0869941107740002,-0.0282054518790866,0.4949877708934693,-0.1220525179826761,0.0691485042681885,0.3081740349942511,0.2593265501976834,0.177869340092682,-0.1988099776193017,0.0125232167867602,0.3182598044985996,0.6682876782984015,-0.9284440660889488,0.4481522986797279,-0.4965094653791624,-0.2642309813101905,-0.3269369910996841,1.0066192041496096,0.2044356550940172,0.0902584843561474,-0.0937984429439449,-0.0375909595680141,0.0001534602758982,0.0889134062181266,0.524015902990784,0.4434135617400018,-0.3427992078667127,0.0859471147563788,0.7577289082686312,0.0438640545778178,0.1008644427461197,-0.2178330467265839,-0.5094412898098906,-0.2959600014862856
-0.0807126874585529,-0.2494751278528184,-0.1980851716377894,0.0592590518261034,0.1215322662499443,-0.1321123548721116,-0.2962360675687517,-0.1456372432157848,0.0897596287333536,-0.3942470613369968,0.1388445993112939,-0.7831763654251788,0.4303134047143005,0.5026309775304814,-0.6630155287833188,-0.3985989210455265,-0.7402912625778385,0.2230522078885199,-0.5878459572666785,-0.2340712687652504,-0.1142669437646854,-0.0711692828797056,0.506313090245225,0.4385780903397297,0.497935563430938,0.3294141285715818,0.5526551012051749,-0.6709482651945202,-0.7078155106059207,0.2695033282682721,-0.014999212063116,-0.707403730905709,-0.3269369910996841,-0.7089145786813615,-0.2127776302525505,0.5566317730875074,-0.1071224831329899,-0.7026824180735332,0.5455025707772283,0.4189706173836098,-0.0988251455861811,0.6017659420456754,0.0319500584162582,-0.4373703410793464,0.5635574729215717,-0.8745818100014293,0.3896501279353081,-0.2178330467265839,-1.0061331190475244,-0.9255699843380276
